78, -0.080925, -0.082991, 0.000517
79, -0.076961, -0.079438, 0.000619
80, -0.065831, -0.069019, 0.000797
81, -0.093847, -0.097325, 0.000869
82, -0.093318, -0.097355, 0.001009
83, -0.081592, -0.085090, 0.000874
84, -0.047277, -0.050511, 0.000809
85, -0.099453, -0.102120, 0.000667
86, -0.086106, -0.088583, 0.000619
87, -0.081977, -0.084202, 0.000556
88, -0.068888, -0.071463, 0.000644
89, -0.078529, -0.081531, 0.000751
90, -0.074130, -0.077602, 0.000868
91, -0.070691, -0.074367, 0.000919
92, -0.089209, -0.092993, 0.000946
93, -0.084782, -0.088371, 0.000897
94, -0.073598, -0.077973, 0.001094
95, -0.071460, -0.076395, 0.001234
96, -0.090997, -0.095982, 0.001246
97, -0.083170, -0.087452, 0.001071
98, -0.092856, -0.097611, 0.001189
99, -0.062584, -0.067196, 0.001153
100, -0.076465, -0.080534, 0.001017
101, -0.076312, -0.079903, 0.000898
102, -0.091875, -0.094891, 0.000754
103, -0.078540, -0.081166, 0.000657
104, -0.101650, -0.104242, 0.000648
105, -0.085434, -0.088131, 0.000674
106, -0.079364, -0.083066, 0.000925
107, -0.079321, -0.082876, 0.000889
108, -0.092917, -0.097547, 0.001157
109, -0.088142, -0.092830, 0.001172
110, -0.093725, -0.098293, 0.001142
111, -0.070654, -0.075672, 0.001255
112, -0.080026, -0.085575, 0.001387
113, -0.047137, -0.052964, 0.001457
114, -0.074158, -0.080005, 0.001462
115, -0.086465, -0.092348, 0.001471
116, -0.073614, -0.079694, 0.001520
117, -0.102738, -0.108211, 0.001368
118, -0.087993, -0.092095, 0.001026
119, -0.085041, -0.088512, 0.000868
120, -0.061046, -0.063985, 0.000735
121, -0.089437, -0.092121, 0.000671
122, -0.069815, -0.072659, 0.000711
123, -0.101754, -0.104737, 0.000746
124, -0.087429, -0.090623, 0.000798
125, -0.076318, -0.080262, 0.000986
126, -0.081243, -0.086175, 0.001233
127, -0.097934, -0.103365, 0.001358
128, -0.093956, -0.100547, 0.001648
129, -0.061880, -0.067306, 0.001356
130, -0.076420, -0.082626, 0.001551
131, -0.091859, -0.096922, 0.001266
132, -0.087817, -0.093235, 0.001354
133, -0.081432, -0.086265, 0.001208
134, -0.094391, -0.098253, 0.000966
135, -0.088750, -0.092919, 0.001042
136, -0.084754, -0.089098, 0.001086
137, -0.080089, -0.084755, 0.001166
138, -0.083586, -0.089168, 0.001396
139, -0.097132, -0.102498, 0.001341
140, -0.072960, -0.078773, 0.001453
141, -0.082323, -0.088310, 0.001497
142, -0.091591, -0.097581, 0.001497
143, -0.048649, -0.054636, 0.001497
144, -0.063741, -0.068526, 0.001196
145, -0.106081, -0.109581, 0.000875
146, -0.082868, -0.086223, 0.000839
147, -0.094559, -0.098049, 0.000873
148, -0.071715, -0.076324, 0.001152
149, -0.079107, -0.083998, 0.001223
150, -0.087372, -0.092071, 0.001175
151, -0.084327, -0.089270, 0.001236
152, -0.083505, -0.089208, 0.001426
153, -0.103777, -0.110200, 0.001606
154, -0.075553, -0.081560, 0.001502
155, -0.090262, -0.095779, 0.001379
156, -0.079965, -0.085596, 0.001408
157, -0.077522, -0.083618, 0.001524
158, -0.097317, -0.103108, 0.001448
159, -0.101180, -0.106509, 0.001332
160, -0.086302, -0.091252, 0.001238
161, -0.080120, -0.084918, 0.001199
162, -0.083360, -0.087947, 0.001147
163, -0.097175, -0.102539, 0.001341
164, -0.096538, -0.101828, 0.001322
165, -0.072868, -0.079358, 0.001622
166, -0.083227, -0.088878, 0.001413
167, -0.065024, -0.070339, 0.001329
168, -0.064633, -0.069014, 0.001095
169, -0.092727, -0.097269, 0.001136
170, -0.088094, -0.092046, 0.000988
171, -0.095550, -0.099377, 0.000957
172, -0.072636, -0.077306, 0.001167
173, -0.095168, -0.099679, 0.001128
174, -0.085494, -0.090409, 0.001229
175, -0.051102, -0.057193, 0.001523
176, -0.091744, -0.097035, 0.001323
177, -0.097497, -0.102922, 0.001356
178, -0.077379, -0.083396, 0.001504
179, -0.091128, -0.098152, 0.001756
180, -0.093915, -0.101122, 0.001802
181, -0.080105, -0.087053, 0.001737
182, -0.092686, -0.099064, 0.001595
183, -0.088880, -0.095310, 0.001607
184, -0.087482, -0.093482, 0.001500
185, -0.078048, -0.085394, 0.001837
186, -0.096148, -0.102407, 0.001565
187, -0.090088, -0.096520, 0.001608
188, -0.079072, -0.084683, 0.001403
189, -0.081711, -0.088521, 0.001703
190, -0.075458, -0.081614, 0.001539
191, -0.094888, -0.100180, 0.001323
192, -0.088552, -0.094787, 0.001559
193, -0.082784, -0.088831, 0.001512
194, -0.074478, -0.081627, 0.001787
195, -0.083157, -0.092206, 0.002262
196, -0.084835, -0.093131, 0.002074
197, -0.102692, -0.113497, 0.002701
198, -0.091923, -0.100763, 0.002210
199, -0.065413, -0.072387, 0.001744
200, -0.103810, -0.109296, 0.001372
201, -0.051328, -0.057199, 0.001468
202, -0.095656, -0.099723, 0.001017
203, -0.063912, -0.067908, 0.000999
204, -0.091125, -0.094725, 0.000900
205, -0.100002, -0.103487, 0.000871
206, -0.081812, -0.085804, 0.000998
207, -0.090534, -0.094490, 0.000989
208, -0.092270, -0.097213, 0.001236
209, -0.086265, -0.091674, 0.001352
210, -0.101608, -0.107628, 0.001505
211, -0.108872, -0.114820, 0.001487
212, -0.095421, -0.101203, 0.001445
213, -0.091653, -0.097865, 0.001553
214, -0.086041, -0.092932, 0.001723
215, -0.076633, -0.084857, 0.002056
216, -0.101607, -0.111722, 0.002529
217, -0.100349, -0.110051, 0.002426
218, -0.095292, -0.104034, 0.002186
219, -0.081945, -0.089561, 0.001904
220, -0.100889, -0.107664, 0.001694
221, -0.081731, -0.088038, 0.001577
222, -0.092688, -0.099512, 0.001706
223, -0.082255, -0.089200, 0.001736
224, -0.073438, -0.081335, 0.001974
225, -0.099687, -0.107169, 0.001871
226, -0.084452, -0.092535, 0.002021
227, -0.096618, -0.104472, 0.001964
228, -0.086397, -0.094862, 0.002116
229, -0.092171, -0.101581, 0.002352
230, -0.081739, -0.091847, 0.002527
231, -0.109990, -0.119346, 0.002339
232, -0.086365, -0.095019, 0.002163
233, -0.100437, -0.107544, 0.001777
234, -0.071259, -0.078669, 0.001853
235, -0.089515, -0.096275, 0.001690
236, -0.074961, -0.081008, 0.001512
237, -0.092702, -0.099697, 0.001749
238, -0.097999, -0.104308, 0.001577
239, -0.053893, -0.061693, 0.001950
240, -0.091596, -0.098541, 0.001736
241, -0.099030, -0.105598, 0.001642
242, -0.100053, -0.107136, 0.001771
243, -0.098015, -0.105451, 0.001859
244, -0.086003, -0.092908, 0.001726
245, -0.087663, -0.094860, 0.001799
246, -0.098877, -0.106103, 0.001806
247, -0.095141, -0.102241, 0.001775
248, -0.098783, -0.105818, 0.001759
249, -0.100022, -0.106672, 0.001662
250, -0.092380, -0.100581, 0.002050
251, -0.078279, -0.086696, 0.002104
252, -0.052265, -0.061343, 0.002269
253, -0.080185, -0.088452, 0.002067
254, -0.092253, -0.099843, 0.001897
255, -0.108043, -0.114872, 0.001707
256, -0.074781, -0.081700, 0.001730
257, -0.089625, -0.095972, 0.001587
258, -0.084861, -0.090905, 0.001511
259, -0.092891, -0.099579, 0.001672
260, -0.072300, -0.079992, 0.001923
261, -0.089008, -0.096213, 0.001801
262, -0.077241, -0.085303, 0.002015
263, -0.096660, -0.106460, 0.002450
264, -0.087088, -0.097537, 0.002612
265, -0.100739, -0.110955, 0.002554
266, -0.080900, -0.091099, 0.002550
267, -0.091727, -0.101284, 0.002389
268, -0.094672, -0.103588, 0.002229
269, -0.082162, -0.090585, 0.002106
270, -0.108074, -0.115046, 0.001743
271, -0.087292, -0.093857, 0.001641
272, -0.102217, -0.108439, 0.001555
273, -0.111324, -0.117059, 0.001434
274, -0.091459, -0.097221, 0.001441
275, -0.094875, -0.100576, 0.001425
276, -0.098940, -0.104630, 0.001423
277, -0.078119, -0.084343, 0.001556
278, -0.104586, -0.110286, 0.001425
279, -0.088865, -0.096077, 0.001803
280, -0.091106, -0.097669, 0.001641
281, -0.078057, -0.085329, 0.001818
282, -0.082855, -0.093639, 0.002696
283, -0.076098, -0.087666, 0.002892
284, -0.053386, -0.065414, 0.003007
285, -0.090002, -0.101354, 0.002838
286, -0.104352, -0.116052, 0.002925
287, -0.080618, -0.091519, 0.002725
288, -0.097265, -0.106424, 0.002290
289, -0.091646, -0.099898, 0.002063
290, -0.100772, -0.109257, 0.002121
291, -0.073226, -0.080560, 0.001833
292, -0.092843, -0.099711, 0.001717
293, -0.097493, -0.103893, 0.001600
294, -0.093698, -0.100385, 0.001672
295, -0.103846, -0.110816, 0.001742
296, -0.096460, -0.103831, 0.001843
297, -0.096413, -0.103645, 0.001808
298, -0.084771, -0.091261, 0.001622
299, -0.088309, -0.095128, 0.001705
300, -0.110980, -0.118439, 0.001865
301, -0.081926, -0.090959, 0.002258
302, -0.108791, -0.117594, 0.002201
303, -0.094780, -0.104453, 0.002418
304, -0.090897, -0.100702, 0.002451
305, -0.096567, -0.107222, 0.002664
306, -0.105397, -0.114664, 0.002317
307, -0.089559, -0.098724, 0.002291
308, -0.096535, -0.105450, 0.002229
309, -0.093641, -0.102725, 0.002271
310, -0.112853, -0.121849, 0.002249
311, -0.102953, -0.110327, 0.001843
312, -0.078423, -0.087894, 0.002368
313, -0.103728, -0.110307, 0.001645
314, -0.106446, -0.114655, 0.002052
315, -0.104426, -0.110706, 0.001570
316, -0.102756, -0.109797, 0.001760
317, -0.099161, -0.105979, 0.001705
318, -0.094101, -0.100942, 0.001710
319, -0.094219, -0.102161, 0.001985
320, -0.106068, -0.116025, 0.002489
321, -0.086191, -0.095831, 0.002410
322, -0.085334, -0.095831, 0.002624
323, -0.097695, -0.107010, 0.002329
324, -0.099729, -0.109187, 0.002365
325, -0.085178, -0.094531, 0.002338
326, -0.075274, -0.086449, 0.002794
327, -0.086659, -0.098757, 0.003024
328, -0.055195, -0.070014, 0.003705
329, -0.085356, -0.099470, 0.003528
330, -0.093575, -0.107371, 0.003449
331, -0.087285, -0.099639, 0.003088
332, -0.077954, -0.090045, 0.003023
333, -0.112873, -0.124038, 0.002791
334, -0.088926, -0.099289, 0.002591
335, -0.101284, -0.109449, 0.002041
336, -0.094721, -0.101704, 0.001746
337, -0.092639, -0.099279, 0.001660
338, -0.102933, -0.110020, 0.001772
339, -0.081705, -0.088464, 0.001690
340, -0.106880, -0.114522, 0.001911
341, -0.100169, -0.108175, 0.002002
342, -0.091840, -0.099658, 0.001955
343, -0.103907, -0.112607, 0.002175
344, -0.095293, -0.104552, 0.002315
345, -0.101654, -0.111123, 0.002367
346, -0.085708, -0.095573, 0.002466
347, -0.054939, -0.066386, 0.002862
348, -0.106197, -0.117856, 0.002915
349, -0.093841, -0.104050, 0.002552
350, -0.101796, -0.111121, 0.002331
351, -0.090381, -0.098850, 0.002117
352, -0.091432, -0.099169, 0.001934
353, -0.094218, -0.101774, 0.001889
354, -0.080301, -0.086858, 0.001639
355, -0.105940, -0.112574, 0.001659
356, -0.075447, -0.083223, 0.001944
357, -0.100128, -0.107410, 0.001821
358, -0.087279, -0.094727, 0.001862
359, -0.100173, -0.107513, 0.001835
360, -0.084585, -0.093702, 0.002279
361, -0.052856, -0.062723, 0.002467
362, -0.093574, -0.103513, 0.002485
363, -0.096338, -0.106170, 0.002458
364, -0.072599, -0.084390, 0.002948
365, -0.094745, -0.106687, 0.002986
366, -0.101749, -0.112612, 0.002716
367, -0.107270, -0.117582, 0.002578
368, -0.098931, -0.107875, 0.002236
369, -0.108715, -0.116120, 0.001851
370, -0.094633, -0.100828, 0.001549
371, -0.076789, -0.083005, 0.001554
372, -0.114069, -0.119624, 0.001389
373, -0.100700, -0.105830, 0.001283
374, -0.082959, -0.089630, 0.001668
375, -0.099573, -0.106143, 0.001642
376, -0.084047, -0.090834, 0.001697
377, -0.093244, -0.101394, 0.002038
378, -0.089350, -0.098928, 0.002394
379, -0.092496, -0.102372, 0.002469
380, -0.107112, -0.117554, 0.002611
381, -0.100960, -0.112211, 0.002813
382, -0.081261, -0.093094, 0.002958
383, -0.087240, -0.098738, 0.002875
384, -0.102915, -0.112143, 0.002307
385, -0.097725, -0.108333, 0.002652
386, -0.079781, -0.087463, 0.001920
387, -0.097046, -0.104418, 0.001843
388, -0.102439, -0.110290, 0.001963
389, -0.108797, -0.118008, 0.002303
390, -0.091147, -0.101008, 0.002465
391, -0.090519, -0.100695, 0.002544
392, -0.084213, -0.096999, 0.003197
393, -0.086200, -0.098668, 0.003117
394, -0.092445, -0.105978, 0.003383
395, -0.077398, -0.091603, 0.003551
396, -0.087543, -0.102754, 0.003803
397, -0.092895, -0.105615, 0.003180
398, -0.094868, -0.107630, 0.003191
399, -0.098884, -0.110314, 0.002857
400, -0.095832, -0.106138, 0.002577
401, -0.111620, -0.119775, 0.002039
402, -0.087792, -0.094399, 0.001652
403, -0.102958, -0.108723, 0.001441
404, -0.095169, -0.100731, 0.001391
405, -0.115303, -0.120221, 0.001230
406, -0.097065, -0.102404, 0.001335
407, -0.101996, -0.107385, 0.001347
408, -0.082273, -0.089258, 0.001746
409, -0.107870, -0.115518, 0.001912
410, -0.095434, -0.104739, 0.002326
411, -0.102311, -0.111831, 0.002380
412, -0.108356, -0.119314, 0.002739
413, -0.088860, -0.100247, 0.002847
414, -0.103582, -0.115819, 0.003059
415, -0.105780, -0.116884, 0.002776
416, -0.096882, -0.108155, 0.002818
417, -0.055216, -0.067996, 0.003195
418, -0.080756, -0.092856, 0.003025
419, -0.096386, -0.107636, 0.002812
420, -0.108262, -0.116984, 0.002181
421, -0.097258, -0.106589, 0.002333
422, -0.099739, -0.109635, 0.002474
423, -0.113352, -0.123262, 0.002477
